node_id,source_count,max_interaction_score,evidence_count,has_biogrid_direct,has_string_direct,is_target,degree,label_string_supported
DPP6,1,0.0,1,1,0,0,3,0
DPP9,1,0.0,1,1,0,0,33,0
DPY19L1,1,0.0,1,1,0,0,14,0
DRG1,1,0.0,1,1,0,0,197,0
DSC1,1,0.0,1,1,0,0,73,0
DSC3,1,0.0,1,1,0,0,44,0
DSCC1,1,0.0,1,1,0,0,15,0
DSG1,1,0.0,1,1,0,0,101,0
DSG2,1,0.0,1,1,0,0,111,0
DSP,1,0.0,1,1,0,0,224,0
DTX3,1,0.0,1,1,0,0,51,0
DVL2,1,0.0,1,1,0,0,209,0
DYNC1H1,1,0.0,1,1,0,0,240,0
DYNC1I2,1,0.0,1,1,0,0,148,0
DYNC2H1,1,0.0,1,1,0,0,41,0
DYNLL1,1,0.0,1,1,0,0,200,0
DYTN,1,0.0,1,1,0,0,1,0
DZIP1,1,0.0,1,1,0,0,14,0
DZIP3,1,0.0,1,1,0,0,87,0
EAF2,1,0.0,1,1,0,0,27,0
EBNA1BP2,1,0.0,1,1,0,0,195,0
ECD,1,0.0,1,1,0,0,47,0
ECT2,1,0.0,1,1,0,0,372,0
EDC4,1,0.0,1,1,0,0,110,0
EDEM1,1,0.0,1,1,0,0,61,0
EEA1,1,0.0,1,1,0,0,63,0
EEF1A1,1,0.0,1,1,0,0,384,0
EEF1A1P5,1,0.0,1,1,0,0,70,0
EFEMP2,1,0.0,1,1,0,0,16,0
EFNA4,1,0.0,1,1,0,0,90,0
EFNB2,1,0.0,1,1,0,0,29,0
EFTUD2,1,0.0,1,1,0,0,684,0
EGLN3,1,0.0,1,1,0,0,468,0
EIF2B3,1,0.0,1,1,0,0,51,0
EIF2S2,1,0.0,1,1,0,0,179,0
EIF2S3,1,0.0,1,1,0,0,202,0
EIF3A,1,0.0,1,1,0,0,196,0
EIF3B,1,0.0,1,1,0,0,187,0
EIF3C,1,0.0,1,1,0,0,174,0
EIF3E,1,0.0,1,1,0,0,161,0
EIF3F,1,0.0,1,1,0,0,205,0
EIF3G,1,0.0,1,1,0,0,152,0
EIF3H,1,0.0,1,1,0,0,194,0
EIF3I,1,0.0,1,1,0,0,213,0
EIF3L,1,0.0,1,1,0,0,152,0
EIF3M,1,0.0,1,1,0,0,146,0
EIF4B,1,0.0,1,1,0,0,201,0
EIF4E2,1,0.0,1,1,0,0,87,0
EIF5AL1,1,0.0,1,1,0,0,77,0
EIF5B,1,0.0,1,1,0,0,189,0
ELL3,1,0.0,1,1,0,0,18,0
ELOVL1,1,0.0,1,1,0,0,25,0
ELP2,1,0.0,1,1,0,0,51,0
EMC1,1,0.0,1,1,0,0,132,0
EML4,1,0.0,1,1,0,0,93,0
ENAH,1,0.0,1,1,0,0,45,0
EPB41,1,0.0,1,1,0,0,64,0
EPB41L2,1,0.0,1,1,0,0,138,0
EPB41L3,1,0.0,1,1,0,0,101,0
EPG5,1,0.0,1,1,0,0,6,0
EPHA2,1,0.0,1,1,0,0,200,0
EPHA3,1,0.0,1,1,0,0,34,0
EPPK1,1,0.0,1,1,0,0,81,0
EPRS,1,0.0,1,1,0,0,217,0
ERBB3,1,0.0,1,1,0,0,109,0
ERCC8,1,0.0,1,1,0,0,110,0
ERH,1,0.0,1,1,0,0,138,0
ERI3,1,0.0,1,1,0,0,12,0
ERN1,1,0.0,1,1,0,0,40,0
ESRRA,1,0.0,1,1,0,0,44,0
ESRRG,1,0.0,1,1,0,0,28,0
ESYT1,1,0.0,1,1,0,0,117,0
ESYT2,1,0.0,1,1,0,0,105,0
ETHE1,1,0.0,1,1,0,0,18,0
ETV1,1,0.0,1,1,0,0,21,0
EVL,1,0.0,1,1,0,0,26,0
EXOC3,1,0.0,1,1,0,0,36,0
EXOSC1,1,0.0,1,1,0,0,72,0
EXOSC10,1,0.0,1,1,0,0,175,0
EXOSC4,1,0.0,1,1,0,0,111,0
EXOSC7,1,0.0,1,1,0,0,85,0
EXOSC8,1,0.0,1,1,0,0,91,0
EXOSC9,1,0.0,1,1,0,0,101,0
EYA3,1,0.0,1,1,0,0,30,0
EZR,1,0.0,1,1,0,0,210,0
FAM111A,1,0.0,1,1,0,0,35,0
FAM115A,1,0.0,1,1,0,0,41,0
FAM133A,1,0.0,1,1,0,0,25,0
FAM133B,1,0.0,1,1,0,0,19,0
FAM173A,1,0.0,1,1,0,0,5,0
FAM174A,1,0.0,1,1,0,0,37,0
FAM175B,1,0.0,1,1,0,0,42,0
FAM178A,1,0.0,1,1,0,0,16,0
FAM188B,1,0.0,1,1,0,0,45,0
FAM198B,1,0.0,1,1,0,0,2,0
FAM217A,1,0.0,1,1,0,0,1,0
FAM21A,1,0.0,1,1,0,0,55,0
FAM21C,1,0.0,1,1,0,0,33,0
FAM24A,1,0.0,1,1,0,0,1,0
FAM35A,1,0.0,1,1,0,0,23,0
FAM47E-STBD1,1,0.0,1,1,0,0,1,0
FAM50A,1,0.0,1,1,0,0,56,0
FAM83D,1,0.0,1,1,0,0,37,0
FAM91A1,1,0.0,1,1,0,0,38,0
FARP2,1,0.0,1,1,0,0,48,0
FARSA,1,0.0,1,1,0,0,94,0
FARSB,1,0.0,1,1,0,0,79,0
FASN,1,0.0,1,1,0,0,408,0
FAU,1,0.0,1,1,0,0,214,0
FBL,1,0.0,1,1,0,0,331,0
FBRS,1,0.0,1,1,0,0,42,0
FBRSL1,1,0.0,1,1,0,0,27,0
FBXL15,1,0.0,1,1,0,0,22,0
FBXL6,1,0.0,1,1,0,0,247,0
FBXL8,1,0.0,1,1,0,0,8,0
FBXO21,1,0.0,1,1,0,0,27,0
FBXO22,1,0.0,1,1,0,0,175,0
FBXO4,1,0.0,1,1,0,0,28,0
FBXO46,1,0.0,1,1,0,0,17,0
FBXW11,1,0.0,1,1,0,0,198,0
FCAMR,1,0.0,1,1,0,0,1,0
FCRL6,1,0.0,1,1,0,0,1,0
FERMT2,1,0.0,1,1,0,0,64,0
FEV,1,0.0,1,1,0,0,95,0
FGD6,1,0.0,1,1,0,0,19,0
FGF10,1,0.0,1,1,0,0,33,0
FGFR4,1,0.0,1,1,0,0,148,0
FHAD1,1,0.0,1,1,0,0,3,0
FHIT,1,0.0,1,1,0,0,11,0
FKBP10,1,0.0,1,1,0,0,40,0
FKBP3,1,0.0,1,1,0,0,70,0
FKBP4,1,0.0,1,1,0,0,126,0
FKBP5,1,0.0,1,1,0,0,173,0
FLG2,1,0.0,1,1,0,0,68,0
FLI1,1,0.0,1,1,0,0,30,0
FLNA,1,0.0,1,1,0,0,283,0
FLNB,1,0.0,1,1,0,0,156,0
FLVCR1,1,0.0,1,1,0,0,16,0
FN3KRP,1,0.0,1,1,0,0,35,0
FOXA3,1,0.0,1,1,0,0,20,0
FOXB1,1,0.0,1,1,0,0,53,0
FOXC1,1,0.0,1,1,0,0,126,0
FOXG1,1,0.0,1,1,0,0,40,0
FOXJ3,1,0.0,1,1,0,0,19,0
FOXK1,1,0.0,1,1,0,0,111,0
FOXK2,1,0.0,1,1,0,0,93,0
FOXN1,1,0.0,1,1,0,0,17,0
FOXP1,1,0.0,1,1,0,0,120,0
FOXP2,1,0.0,1,1,0,0,31,0
FOXP4,1,0.0,1,1,0,0,32,0
FOXQ1,1,0.0,1,1,0,0,72,0
FOXS1,1,0.0,1,1,0,0,34,0
FRMD6,1,0.0,1,1,0,0,19,0
FSIP2,1,0.0,1,1,0,0,12,0
FTH1,1,0.0,1,1,0,0,64,0
FTSJ3,1,0.0,1,1,0,0,228,0
FUBP3,1,0.0,1,1,0,0,137,0
FURIN,1,0.0,1,1,0,0,95,0
FUS,1,0.0,1,1,0,0,357,0
FUT10,1,0.0,1,1,0,0,2,0
FXR1,1,0.0,1,1,0,0,280,0
FXYD6,1,0.0,1,1,0,0,7,0
FZR1,1,0.0,1,1,0,0,522,0
G3BP2,1,0.0,1,1,0,0,250,0
GAA,1,0.0,1,1,0,0,31,0
GABARAPL2,1,0.0,1,1,0,0,68,0
GABRB2,1,0.0,1,1,0,0,2,0
GABRG3,1,0.0,1,1,0,0,5,0
GAK,1,0.0,1,1,0,0,78,0
GANAB,1,0.0,1,1,0,0,149,0
GAPDHS,1,0.0,1,1,0,0,40,0
GARS,1,0.0,1,1,0,0,122,0
GART,1,0.0,1,1,0,0,141,0
GAS5,1,0.0,1,1,0,0,9,0
GATA2,1,0.0,1,1,0,0,105,0
GATA4,1,0.0,1,1,0,0,220,0
GATAD2A,1,0.0,1,1,0,0,107,0
GATAD2B,1,0.0,1,1,0,0,115,0
GBP2,1,0.0,1,1,0,0,32,0
GBP6,1,0.0,1,1,0,0,10,0
GCN1L1,1,0.0,1,1,0,0,148,0
GEMIN5,1,0.0,1,1,0,0,138,0
GFAP,1,0.0,1,1,0,0,91,0
GFM1,1,0.0,1,1,0,0,126,0
GFM2,1,0.0,1,1,0,0,50,0
GFPT2,1,0.0,1,1,0,0,35,0
GGA1,1,0.0,1,1,0,0,49,0
GGA2,1,0.0,1,1,0,0,28,0
GGA3,1,0.0,1,1,0,0,52,0
GHITM,1,0.0,1,1,0,0,20,0
GID8,1,0.0,1,1,0,0,36,0
GIGYF2,1,0.0,1,1,0,0,124,0
GJA5,1,0.0,1,1,0,0,10,0
GK2,1,0.0,1,1,0,0,6,0
GLCCI1,1,0.0,1,1,0,0,15,0
GLI1,1,0.0,1,1,0,0,75,0
GLIS1,1,0.0,1,1,0,0,11,0
GLRA1,1,0.0,1,1,0,0,2,0
GLTSCR1L,1,0.0,1,1,0,0,14,0
GLTSCR2,1,0.0,1,1,0,0,142,0
GMPS,1,0.0,1,1,0,0,103,0
GNB2,1,0.0,1,1,0,0,203,0
GNB2L1,1,0.0,1,1,0,0,351,0
GNL2,1,0.0,1,1,0,0,212,0
GNL3L,1,0.0,1,1,0,0,137,0
GNPNAT1,1,0.0,1,1,0,0,17,0
GNS,1,0.0,1,1,0,0,51,0
GOLGA2P5,1,0.0,1,1,0,0,1,0
GP6,1,0.0,1,1,0,0,11,0
GPATCH8,1,0.0,1,1,0,0,50,0
GPCPD1,1,0.0,1,1,0,0,3,0
GPER1,1,0.0,1,1,0,0,11,0
GPHN,1,0.0,1,1,0,0,38,0
GPR156,1,0.0,1,1,0,0,18,0
GPS1,1,0.0,1,1,0,0,99,0
GPS2,1,0.0,1,1,0,0,56,0
GPSM3,1,0.0,1,1,0,0,19,0
GRIN2B,1,0.0,1,1,0,0,34,0
GRWD1,1,0.0,1,1,0,0,274,0
GSE1,1,0.0,1,1,0,0,61,0
GSG2,1,0.0,1,1,0,0,51,0
GSN,1,0.0,1,1,0,0,83,0
GSPT1,1,0.0,1,1,0,0,187,0
GSR,1,0.0,1,1,0,0,59,0
GSTM4,1,0.0,1,1,0,0,12,0
GSTO1,1,0.0,1,1,0,0,44,0
GTF2A1,1,0.0,1,1,0,0,84,0
GTF2E1,1,0.0,1,1,0,0,102,0
GTF2E2,1,0.0,1,1,0,0,118,0
GTF2F1,1,0.0,1,1,0,0,138,0
GTF2H4,1,0.0,1,1,0,0,94,0
GTF2I,1,0.0,1,1,0,0,201,0
GTF3C2,1,0.0,1,1,0,0,91,0
GTF3C3,1,0.0,1,1,0,0,115,0
GTF3C4,1,0.0,1,1,0,0,108,0
GTPBP1,1,0.0,1,1,0,0,72,0
GTPBP2,1,0.0,1,1,0,0,20,0
GTPBP4,1,0.0,1,1,0,0,246,0
GUCY1A3,1,0.0,1,1,0,0,17,0
GYPC,1,0.0,1,1,0,0,11,0
GYS2,1,0.0,1,1,0,0,12,0
H1F0,1,0.0,1,1,0,0,123,0
H2AFX,1,0.0,1,1,0,0,296,0
HABP4,1,0.0,1,1,0,0,108,0
HADHA,1,0.0,1,1,0,0,209,0
HADHB,1,0.0,1,1,0,0,197,0
HAGH,1,0.0,1,1,0,0,34,0
HAL,1,0.0,1,1,0,0,33,0
HAUS1,1,0.0,1,1,0,0,55,0
HAUS3,1,0.0,1,1,0,0,37,0
HAUS4,1,0.0,1,1,0,0,48,0
HBB,1,0.0,1,1,0,0,48,0
HBS1L,1,0.0,1,1,0,0,121,0
HCFC1,1,0.0,1,1,0,0,178,0
HDAC9,1,0.0,1,1,0,0,56,0
HDC,1,0.0,1,1,0,0,3,0
HDLBP,1,0.0,1,1,0,0,339,0
HECTD1,1,0.0,1,1,0,0,427,0
HECTD3,1,0.0,1,1,0,0,45,0
HECW1,1,0.0,1,1,0,0,18,0
HECW2,1,0.0,1,1,0,0,114,0
HELLS,1,0.0,1,1,0,0,100,0
HERC3,1,0.0,1,1,0,0,23,0
HERC5,1,0.0,1,1,0,0,135,0
HERC6,1,0.0,1,1,0,0,14,0
HEXIM1,1,0.0,1,1,0,0,439,0
HGS,1,0.0,1,1,0,0,159,0
HIF1AN,1,0.0,1,1,0,0,118,0
HILS1,1,0.0,1,1,0,0,1,0
HINFP,1,0.0,1,1,0,0,20,0
HINT3,1,0.0,1,1,0,0,9,0
HIST1H1C,1,0.0,1,1,0,0,271,0
HIST1H1D,1,0.0,1,1,0,0,140,0
HIST1H2AB,1,0.0,1,1,0,0,252,0
HIST1H2AE,1,0.0,1,1,0,0,72,0
HIST1H2AJ,1,0.0,1,1,0,0,61,0
HIST1H2BB,1,0.0,1,1,0,0,213,0
HIST1H2BL,1,0.0,1,1,0,0,89,0
HIST1H4A,1,0.0,1,1,0,0,755,0
HIST2H2BE,1,0.0,1,1,0,0,289,0
HIVEP1,1,0.0,1,1,0,0,68,0
HM13,1,0.0,1,1,0,0,54,0
HMX1,1,0.0,1,1,0,0,1,0
HN1L,1,0.0,1,1,0,0,30,0
HNRNPA0,1,0.0,1,1,0,0,167,0
HNRNPA1,1,0.0,1,1,0,0,416,0
HNRNPA2B1,1,0.0,1,1,0,0,335,0
HNRNPD,1,0.0,1,1,0,0,299,0
HNRNPF,1,0.0,1,1,0,0,264,0
HNRNPH1,1,0.0,1,1,0,0,455,0
HNRNPL,1,0.0,1,1,0,0,499,0
HNRNPM,1,0.0,1,1,0,0,337,0
HNRNPR,1,0.0,1,1,0,0,257,0
HNRNPUL1,1,0.0,1,1,0,0,184,0
HNRNPUL2,1,0.0,1,1,0,0,132,0
HOMER3,1,0.0,1,1,0,0,33,0
HOOK3,1,0.0,1,1,0,0,64,0
HOXA9,1,0.0,1,1,0,0,16,0
HOXD12,1,0.0,1,1,0,0,5,0
HP1BP3,1,0.0,1,1,0,0,165,0
HPCA,1,0.0,1,1,0,0,7,0
HPRT1,1,0.0,1,1,0,0,69,0
HR,1,0.0,1,1,0,0,12,0
HRNR,1,0.0,1,1,0,0,82,0
HSD17B3,1,0.0,1,1,0,0,13,0
HSD17B4,1,0.0,1,1,0,0,99,0
HSF1,1,0.0,1,1,0,0,326,0
HSF2,1,0.0,1,1,0,0,25,0
HSP90AB2P,1,0.0,1,1,0,0,65,0
HSP90B1,1,0.0,1,1,0,0,256,0
HSPA2,1,0.0,1,1,0,0,159,0
HSPA4L,1,0.0,1,1,0,0,125,0
HSPA6,1,0.0,1,1,0,0,159,0
HSPE1,1,0.0,1,1,0,0,121,0
HSPH1,1,0.0,1,1,0,0,209,0
HTATSF1,1,0.0,1,1,0,0,78,0
HTRA4,1,0.0,1,1,0,0,76,0
HYAL4,1,0.0,1,1,0,0,4,0
HYDIN,1,0.0,1,1,0,0,13,0
HYOU1,1,0.0,1,1,0,0,127,0
HYPK,1,0.0,1,1,0,0,47,0
IARS,1,0.0,1,1,0,0,179,0
IARS2,1,0.0,1,1,0,0,87,0
ICK,1,0.0,1,1,0,0,36,0
ID1,1,0.0,1,1,0,0,35,0
IDE,1,0.0,1,1,0,0,58,0
IDH3B,1,0.0,1,1,0,0,57,0
IFITM1,1,0.0,1,1,0,0,113,0
IFITM3,1,0.0,1,1,0,0,162,0
IFT172,1,0.0,1,1,0,0,16,0
IGF2BP1,1,0.0,1,1,0,0,226,0
IGF2BP3,1,0.0,1,1,0,0,259,0
IGHG2,1,0.0,1,1,0,0,40,0
IGHV1-2,1,0.0,1,1,0,0,2,0
IGJ,1,0.0,1,1,0,0,14,0
IGKV2-29,1,0.0,1,1,0,0,8,0
IKBKG,1,0.0,1,1,0,0,172,0
IKZF3,1,0.0,1,1,0,0,128,0
IL13RA2,1,0.0,1,1,0,0,38,0
IL1A,1,0.0,1,1,0,0,84,0
ILF3,1,0.0,1,1,0,0,420,0
IMP3,1,0.0,1,1,0,0,146,0
INADL,1,0.0,1,1,0,0,29,0
INCENP,1,0.0,1,1,0,0,63,0
INSIG1,1,0.0,1,1,0,0,59,0
IPO4,1,0.0,1,1,0,0,131,0
IQCG,1,0.0,1,1,0,0,5,0
IQGAP1,1,0.0,1,1,0,0,259,0
IRF7,1,0.0,1,1,0,0,76,0
IRS4,1,0.0,1,1,0,0,160,0
IRX1,1,0.0,1,1,0,0,2,0
ITGB7,1,0.0,1,1,0,0,19,0
ITPK1,1,0.0,1,1,0,0,16,0
ITPKC,1,0.0,1,1,0,0,11,0
JDP2,1,0.0,1,1,0,0,14,0
JMJD8,1,0.0,1,1,0,0,5,0
JUP,1,0.0,1,1,0,0,212,0
KANSL3,1,0.0,1,1,0,0,59,0
KAT7,1,0.0,1,1,0,0,95,0
KCNA5,1,0.0,1,1,0,0,15,0
KCNJ10,1,0.0,1,1,0,0,14,0
KCTD15,1,0.0,1,1,0,0,27,0
KCTD17,1,0.0,1,1,0,0,47,0
KDELC2,1,0.0,1,1,0,0,22,0
KDM2B,1,0.0,1,1,0,0,77,0
KDM4C,1,0.0,1,1,0,0,45,0
KDM4D,1,0.0,1,1,0,0,20,0
KDM5C,1,0.0,1,1,0,0,64,0
KHSRP,1,0.0,1,1,0,0,174,0
KIAA0087,1,0.0,1,1,0,0,1,0
KIAA0430,1,0.0,1,1,0,0,60,0
KIAA0907,1,0.0,1,1,0,0,24,0
KIAA1551,1,0.0,1,1,0,0,20,0
KIF11,1,0.0,1,1,0,0,177,0
KIF16B,1,0.0,1,1,0,0,25,0
KIF1C,1,0.0,1,1,0,0,32,0
KIF20A,1,0.0,1,1,0,0,407,0
KIF22,1,0.0,1,1,0,0,79,0
KIF2A,1,0.0,1,1,0,0,120,0
KIF2C,1,0.0,1,1,0,0,115,0
KIF5B,1,0.0,1,1,0,0,166,0
KIF5C,1,0.0,1,1,0,0,35,0
KIF9,1,0.0,1,1,0,0,13,0
KLF12,1,0.0,1,1,0,0,99,0
KLF9,1,0.0,1,1,0,0,46,0
KLHL10,1,0.0,1,1,0,0,23,0
KLHL15,1,0.0,1,1,0,0,25,0
KLHL4,1,0.0,1,1,0,0,12,0
KLHL40,1,0.0,1,1,0,0,24,0
KLRF1,1,0.0,1,1,0,0,3,0
KMT2E,1,0.0,1,1,0,0,58,0
KNTC1,1,0.0,1,1,0,0,45,0
KPNA4,1,0.0,1,1,0,0,126,0
KPNA6,1,0.0,1,1,0,0,93,0
KPNB1,1,0.0,1,1,0,0,282,0
KPRP,1,0.0,1,1,0,0,75,0
KRBA2,1,0.0,1,1,0,0,6,0
KRT1,1,0.0,1,1,0,0,105,0
KRT10,1,0.0,1,1,0,0,92,0
KRT14,1,0.0,1,1,0,0,92,0
KRT16,1,0.0,1,1,0,0,82,0
KRT17,1,0.0,1,1,0,0,135,0
KRT2,1,0.0,1,1,0,0,108,0
KRT35,1,0.0,1,1,0,0,25,0
KRT6B,1,0.0,1,1,0,0,62,0
KRT77,1,0.0,1,1,0,0,39,0
KRT78,1,0.0,1,1,0,0,45,0
KRT80,1,0.0,1,1,0,0,29,0
KRT9,1,0.0,1,1,0,0,82,0
L1RE1,1,0.0,1,1,0,0,23,0
LACTB,1,0.0,1,1,0,0,52,0
LAMA4,1,0.0,1,1,0,0,18,0
LAMP1,1,0.0,1,1,0,0,191,0
LAMP2,1,0.0,1,1,0,0,166,0
LAMTOR5,1,0.0,1,1,0,0,56,0
LAP3,1,0.0,1,1,0,0,38,0
LAPTM5,1,0.0,1,1,0,0,21,0
LARP7,1,0.0,1,1,0,0,485,0
LARS,1,0.0,1,1,0,0,162,0
LATS1,1,0.0,1,1,0,0,167,0
LBR,1,0.0,1,1,0,0,123,0
LCLAT1,1,0.0,1,1,0,0,17,0
LCN1,1,0.0,1,1,0,0,29,0
LDB3,1,0.0,1,1,0,0,8,0
LDHA,1,0.0,1,1,0,0,174,0
LDHAL6B,1,0.0,1,1,0,0,20,0
LDHB,1,0.0,1,1,0,0,143,0
LENG1,1,0.0,1,1,0,0,26,0
LEO1,1,0.0,1,1,0,0,147,0
LGI4,1,0.0,1,1,0,0,1,0
LGR6,1,0.0,1,1,0,0,5,0
LIG3,1,0.0,1,1,0,0,122,0
LIMA1,1,0.0,1,1,0,0,177,0
LIMS2,1,0.0,1,1,0,0,5,0
LIN54,1,0.0,1,1,0,0,41,0
LIN7C,1,0.0,1,1,0,0,34,0
LINC01194,1,0.0,1,1,0,0,3,0
LMBRD2,1,0.0,1,1,0,0,4,0
LMLN,1,0.0,1,1,0,0,10,0
LMNA,1,0.0,1,1,0,0,433,0
LMNB1,1,0.0,1,1,0,0,268,0
LMOD1,1,0.0,1,1,0,0,10,0
LNX1,1,0.0,1,1,0,0,119,0
LOC388882,1,0.0,1,1,0,0,9,0
LOC554223,1,0.0,1,1,0,0,4,0
LOC613037,1,0.0,1,1,0,0,3,0
LOH12CR1,1,0.0,1,1,0,0,15,0
LRIF1,1,0.0,1,1,0,0,95,0
LRIG1,1,0.0,1,1,0,0,22,0
LRP1,1,0.0,1,1,0,0,56,0
LRPAP1,1,0.0,1,1,0,0,63,0
LRPPRC,1,0.0,1,1,0,0,264,0
LRR1,1,0.0,1,1,0,0,27,0
LRRC15,1,0.0,1,1,0,0,25,0
LRRC27,1,0.0,1,1,0,0,7,0
LRRC31,1,0.0,1,1,0,0,99,0
LRRC59,1,0.0,1,1,0,0,295,0
LRWD1,1,0.0,1,1,0,0,65,0
LSG1,1,0.0,1,1,0,0,133,0
LSM12,1,0.0,1,1,0,0,81,0
LSM14A,1,0.0,1,1,0,0,109,0
LY6G5B,1,0.0,1,1,0,0,9,0
LYN,1,0.0,1,1,0,0,237,0
LYZ,1,0.0,1,1,0,0,52,0
LZTS2,1,0.0,1,1,0,0,159,0
MAD2L1BP,1,0.0,1,1,0,0,18,0
MAD2L2,1,0.0,1,1,0,0,122,0
MAFK,1,0.0,1,1,0,0,26,0
MAGEA1,1,0.0,1,1,0,0,28,0
MAGEA2,1,0.0,1,1,0,0,11,0
MAGEB18,1,0.0,1,1,0,0,5,0
MAGEB2,1,0.0,1,1,0,0,156,0
MAGI3,1,0.0,1,1,0,0,22,0
MAGT1,1,0.0,1,1,0,0,67,0
MAML1,1,0.0,1,1,0,0,46,0
MAP1LC3B,1,0.0,1,1,0,0,230,0
MAP2K5,1,0.0,1,1,0,0,71,0
MAP4,1,0.0,1,1,0,0,156,0
MAP4K4,1,0.0,1,1,0,0,84,0
MAP9,1,0.0,1,1,0,0,14,0
MAPK10,1,0.0,1,1,0,0,27,0
MAPK6,1,0.0,1,1,0,0,185,0
MAPK7,1,0.0,1,1,0,0,80,0
MAPK8IP3,1,0.0,1,1,0,0,24,0
MARS,1,0.0,1,1,0,0,144,0
MARVELD2,1,0.0,1,1,0,0,21,0
MATR3,1,0.0,1,1,0,0,305,0
MAVS,1,0.0,1,1,0,0,100,0
MAX,1,0.0,1,1,0,0,135,0
MB21D2,1,0.0,1,1,0,0,34,0
MBTD1,1,0.0,1,1,0,0,35,0
MCCC1,1,0.0,1,1,0,0,64,0
MCCC2,1,0.0,1,1,0,0,73,0
MCF2,1,0.0,1,1,0,0,11,0
MCM2,1,0.0,1,1,0,0,525,0
MCM3,1,0.0,1,1,0,0,215,0
MCM3AP,1,0.0,1,1,0,0,56,0
MCM5,1,0.0,1,1,0,0,258,0
MCM6,1,0.0,1,1,0,0,178,0
MCM7,1,0.0,1,1,0,0,240,0
MCM8,1,0.0,1,1,0,0,42,0
MCMBP,1,0.0,1,1,0,0,79,0
MCOLN2,1,0.0,1,1,0,0,4,0
MDH1,1,0.0,1,1,0,0,61,0
MECOM,1,0.0,1,1,0,0,189,0
MECP2,1,0.0,1,1,0,0,530,0
MED16,1,0.0,1,1,0,0,87,0
MED21,1,0.0,1,1,0,0,88,0
MED22,1,0.0,1,1,0,0,76,0
MED23,1,0.0,1,1,0,0,168,0
MED25,1,0.0,1,1,0,0,75,0
MED27,1,0.0,1,1,0,0,77,0
MED8,1,0.0,1,1,0,0,86,0
MEGF6,1,0.0,1,1,0,0,7,0
MEP1A,1,0.0,1,1,0,0,5,0
MEPCE,1,0.0,1,1,0,0,415,0
METTL3,1,0.0,1,1,0,0,189,0
MEX3A,1,0.0,1,1,0,0,128,0
MFAP4,1,0.0,1,1,0,0,20,0
MFSD1,1,0.0,1,1,0,0,4,0
MFSD12,1,0.0,1,1,0,0,7,0
MGA,1,0.0,1,1,0,0,112,0
MGEA5,1,0.0,1,1,0,0,57,0
MGST2,1,0.0,1,1,0,0,14,0
MIA2,1,0.0,1,1,0,0,6,0
MIB1,1,0.0,1,1,0,0,110,0
MIDN,1,0.0,1,1,0,0,291,0
MINK1,1,0.0,1,1,0,0,58,0
MIS18BP1,1,0.0,1,1,0,0,28,0
MKNK1,1,0.0,1,1,0,0,29,0
MKRN1,1,0.0,1,1,0,0,86,0
MKRN2,1,0.0,1,1,0,0,151,0
MLF2,1,0.0,1,1,0,0,71,0
MMRN1,1,0.0,1,1,0,0,9,0
MNAT1,1,0.0,1,1,0,0,102,0
MOB2,1,0.0,1,1,0,0,40,0
MOCS1,1,0.0,1,1,0,0,11,0
MOGS,1,0.0,1,1,0,0,94,0
MORC3,1,0.0,1,1,0,0,63,0
MORC4,1,0.0,1,1,0,0,31,0
MORN2,1,0.0,1,1,0,0,1,0
MPDU1,1,0.0,1,1,0,0,25,0
MPEG1,1,0.0,1,1,0,0,1,0
MPG,1,0.0,1,1,0,0,54,0
MPHOSPH6,1,0.0,1,1,0,0,40,0
MPP1,1,0.0,1,1,0,0,49,0
MRE11A,1,0.0,1,1,0,0,171,0
MRPL24,1,0.0,1,1,0,0,133,0
MRPL38,1,0.0,1,1,0,0,86,0
MRPL39,1,0.0,1,1,0,0,74,0
MRPL41,1,0.0,1,1,0,0,87,0
MRPS14,1,0.0,1,1,0,0,143,0
MRPS18B,1,0.0,1,1,0,0,112,0
MRPS2,1,0.0,1,1,0,0,149,0
MRPS22,1,0.0,1,1,0,0,122,0
MRPS23,1,0.0,1,1,0,0,115,0
MRPS25,1,0.0,1,1,0,0,102,0
MRPS27,1,0.0,1,1,0,0,135,0
MRPS28,1,0.0,1,1,0,0,86,0
MRPS5,1,0.0,1,1,0,0,181,0
MRPS9,1,0.0,1,1,0,0,173,0
MSI2,1,0.0,1,1,0,0,61,0
MSL2,1,0.0,1,1,0,0,40,0
MSN,1,0.0,1,1,0,0,155,0
MST1,1,0.0,1,1,0,0,6,0
MT1G,1,0.0,1,1,0,0,2,0
MTHFD1,1,0.0,1,1,0,0,152,0
MTHFSD,1,0.0,1,1,0,0,7,0
MTMR14,1,0.0,1,1,0,0,48,0
MTRF1,1,0.0,1,1,0,0,51,0
MUC2,1,0.0,1,1,0,0,6,0
MVP,1,0.0,1,1,0,0,66,0
MYADM,1,0.0,1,1,0,0,22,0
MYBPC1,1,0.0,1,1,0,0,9,0
MYH13,1,0.0,1,1,0,0,25,0
MYH4,1,0.0,1,1,0,0,26,0
MYH9,1,0.0,1,1,0,0,311,0
MYL6B,1,0.0,1,1,0,0,66,0
MYL9,1,0.0,1,1,0,0,52,0
MYLK,1,0.0,1,1,0,0,48,0
MYO16,1,0.0,1,1,0,0,3,0
MYO1C,1,0.0,1,1,0,0,177,0
MYO1D,1,0.0,1,1,0,0,94,0
MYO5B,1,0.0,1,1,0,0,35,0
